timestamp,net_load,total_cost,solve_time,balance_error,limit_violations,ramp_violations,total_generation,gen_0_power,gen_1_power,gen_2_power,gen_3_power,gen_4_power
2025-01-01 11:10:00,242.03273408012225,7776.985245297048,0.0002815723419189453,0.0,0.0,40.40991604679046,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:15:00,361.0066560440693,11943.30481607452,0.0002808570861816406,5.684341886080802e-14,0.0,32.15055579999556,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:20:00,222.40290730304355,7097.594682955043,0.00028061866760253906,0.0,0.0,42.40494284813187,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:25:00,339.68356285313325,11190.45742996075,0.0002830028533935547,0.0,0.0,31.266013649904977,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:30:00,359.99286341670154,11907.45047153166,0.0002818107604980469,0.0,0.0,1.0624775633585557,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:35:00,354.4817577318988,11712.647713403836,0.0002841949462890625,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:40:00,217.8143811298617,6939.1129007946865,0.0003020763397216797,0.0,0.0,41.3934051709068,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:45:00,282.53130309668,9185.824867320858,0.00032258033752441406,0.0,0.0,14.318483478316665,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:50:00,371.84468555342016,12326.987208086768,0.0003077983856201172,0.0,0.0,21.660710227655116,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 11:55:00,272.02466287722217,8819.397191092623,0.0003044605255126953,0.0,0.0,24.79702062876291,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:00:00,498.9035631722747,16876.71833771351,0.0003037452697753906,5.684341886080802e-14,0.0,89.31261286691422,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:05:00,335.528714657759,11044.075681440225,0.00036787986755371094,0.0,0.0,55.34506950182052,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:10:00,296.60390910440213,9677.638324471913,0.00044226646423339844,0.0,0.0,6.619344525760397,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:15:00,379.1661987807855,12586.57167913968,0.00035953521728515625,0.0,0.0,19.64545872350024,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:20:00,396.1702671180881,13190.670956181471,0.0004811286926269531,0.0,0.0,0.07584111319093267,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:25:00,297.38819538633834,9705.082139596978,0.0002951622009277344,0.0,0.0,24.48718453702314,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:30:00,514.7060746238429,17449.2315492764,0.0003364086151123047,0.0,0.0,83.52426445166795,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:35:00,353.6253031769327,11682.39042793732,0.0002892017364501953,0.0,0.0,54.14667104234208,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:40:00,358.1583251127084,11842.584592550467,0.0002856254577636719,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:45:00,371.66426445602457,12320.594363237547,0.00028586387634277344,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:50:00,290.39182303409274,9460.392597835751,0.00028252601623535156,0.0,0.0,19.260429407582933,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 12:55:00,289.8548733768484,9441.625368148405,0.0003132820129394531,5.684341886080802e-14,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:00:00,518.8085158665145,17598.10069417464,0.00044727325439453125,0.0,0.0,90.86092794398147,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:05:00,273.516354522069,8871.381510421461,0.00044274330139160156,0.0,0.0,103.05385251334641,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:10:00,401.0403529216004,13364.003356182397,0.00029468536376953125,0.0,0.0,36.61701360715303,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:15:00,291.0791725950369,9484.419020281644,0.00028777122497558594,0.0,0.0,27.824231759416477,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:20:00,300.3692005013894,9809.426827890282,0.00028777122497558594,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:25:00,266.39872798009355,8623.45569908477,0.00028705596923828125,0.0,0.0,5.1404391959454045,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:30:00,441.2130208993224,14799.13342929003,0.0002837181091308594,0.0,0.0,61.320898625210404,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:35:00,268.8418945727291,8708.524000570116,0.0002853870391845703,0.0,0.0,60.044617578593375,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:40:00,478.20976781436536,16129.22426464519,0.0002853870391845703,5.684341886080802e-14,0.0,79.37127627492916,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:45:00,291.4567499192169,9497.61848626272,0.00028204917907714844,0.0,0.0,67.55754595555177,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:50:00,404.7429104042338,13495.875555441138,0.0003268718719482422,0.0,0.0,29.179337138477166,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 13:55:00,394.69616554380485,13138.233423644902,0.00030612945556640625,5.684341886080802e-14,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 14:00:00,181.9456145043517,6669.5,0.00030493736267089844,28.05438549564829,0.0,66.48307085441769,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 14:05:00,350.3077757330055,11565.227866878457,0.00032711029052734375,0.0,0.0,43.2951061957084,210.0,50.0,30.0,20.0,10.0,100.0
2025-01-01 14:10:00,362.4330999795336,11993.763475159412,0.0003046989440917969,0.0,0.0,0.0,210.0,50.0,30.0,20.0,10.0,100.0
